location_id	address_1	address_2	city	state	zip	county	location_source_value	country_concept_id	country_source_value	latitude	longitude
359							W01000380			53.06160749679615	-3.0196615721904365
360							W01000381			53.03734102631527	-2.9898803877980744
361							W01000382			53.035588031129954	-2.984066631687895
362							W01000384			53.079561279617266	-2.88444984013541
363							W01000385			53.00995979724716	-3.0386200790109057
364							W01000386			53.00375725158283	-3.0412887828845117
365							W01000387			53.06909903973811	-2.98549224515863
366							W01000388			53.06470632131833	-2.9876911606516647
367							W01000389			52.97257516330525	-3.099406885221531
368							W01000390			53.09964037743922	-3.002791595823653
369							W01000391			53.08586800033916	-2.9998945257060026
370							W01000392			53.09205059710832	-2.9897051896492908
371							W01000393			53.0523194894734	-2.985347772177055
372							W01000394			53.005202075397015	-2.9599946953182
373							W01000395			53.02384017553179	-2.9525688942135613
374							W01000398			53.05195895245703	-3.1049293107104
375							W01000399			53.069491953621615	-3.1004988362937596
376							W01000400			53.053662578156114	-3.024682008202685
377							W01000401			53.063640017519745	-3.031412801655231
378							W01000402			53.03948750468591	-3.00175153388988
379							W01000403			52.94551830081307	-2.82440667623564
380							W01000404			52.964355448981124	-2.9181339068891377
381							W01000405			53.00606168949204	-3.054763985304694
382							W01000406			53.007075742714555	-3.0760445356078683
383							W01000407			52.97070486809432	-3.0231717433624445
384							W01000408			53.010910560722536	-3.111781792576942
385							W01000409			52.98216078106836	-3.062299124464878
386							W01000410			53.018350173040446	-3.031686945858455
387							W01000411			53.01692732908469	-3.0784953702637097
388							W01000412			53.03199055615198	-3.0741470133843203
389							W01000413			53.043089456113464	-2.974148935786621
390							W01000414			53.041809669196255	-2.9670778824431205
391							W01000415			53.05651107436858	-2.971453590904212
392							W01000416			53.059823886508106	-2.9634301404712367
393							W01000417			53.10128748819671	-2.9170427651036808
394							W01000418			53.11480567317921	-2.96821385388633
395							W01000419			52.99610202998113	-3.016290921516864
396							W01000420			52.99374173541176	-3.0436831849411403
397							W01000422			53.059412909489886	-2.998837435469619
398							W01000423			53.03722340747289	-2.9707338154816427
399							W01000424			53.03884803013548	-2.979456894567299
400							W01000425			53.04825542867611	-2.976779082022703
401							W01000426			51.800415508854066	-3.7243579800408657
402							W01000427			52.38961811393544	-3.276664511077817
403							W01000428			52.5969230540527	-3.2312153345792143
404							W01000429			52.45831379526223	-3.6184173367899004
405							W01000430			52.06151269523453	-3.3427490256506087
406							W01000431			52.149518231207324	-3.3954631355579417
407							W01000432			52.1430370665983	-3.4080985454848163
408							W01000433			52.55418882996841	-3.498681824631637
409							W01000434			52.530954029449234	-3.067677734542847
410							W01000438			52.199310520007444	-3.4006568431170976
411							W01000439			52.55021023053965	-3.2481104581737643
412							W01000440			52.00155943234149	-3.348530022215224
413							W01000441			52.61664690368022	-3.122359153899075
414							W01000442			52.590667063463776	-3.7681866205220276
415							W01000443			52.09543035445783	-3.2221297276515326
416							W01000444			52.674365812615356	-3.2068422149868465
417							W01000445			52.02267248865344	-3.1403128271173726
418							W01000446			52.070905483550476	-3.13034276195986
419							W01000447			52.488802329862565	-3.246222426848718
420							W01000448			52.33670268804763	-3.058018561218056
421							W01000449			52.33971771707614	-2.99373141661765
422							W01000450			52.195655811095925	-3.5321739598886084
