location_id	address_1	address_2	city	state	zip	county	location_source_value	country_concept_id	country_source_value	latitude	longitude
350							S01013831			56.966844205072555	-2.214663579633483
351							S01013832			56.9748554462912	-2.2258625424499687
352							S01013833			56.966350280738915	-2.209299374397934
353							S01013834			56.973125245371705	-2.2136304703323524
354							S01013835			56.973014472756425	-2.2304571216829996
355							S01013836			56.96881617374315	-2.236927835619311
356							S01013837			57.03272675287448	-2.1464232519090203
357							S01013838			57.0288468621117	-2.160394067861372
358							S01013839			57.03220812136897	-2.151956803608067
359							S01013840			57.03658483501817	-2.1503599821762016
360							S01013841			57.06145707908787	-2.1362816954662396
361							S01013842			57.059267555668946	-2.1422748617390632
362							S01013843			57.05732787755301	-2.1416903469703015
363							S01013844			57.053562443939	-2.1430440679423275
364							S01013845			57.054913331864796	-2.1399995735514357
365							S01013846			57.05624085184828	-2.133558735950634
366							S01013847			57.0844826310036	-2.1163546974106646
367							S01013848			57.102580878768165	-2.1524112253997165
368							S01013849			57.07520065407982	-2.128184557854998
369							S01013850			57.07358223528779	-2.138058442195796
370							S01013851			57.07002874585188	-2.1345653364868302
371							S01013852			57.07252979839627	-2.1309955312671964
372							S01013853			57.06622687619689	-2.1279224112775794
373							S01013854			57.06250513044078	-2.1306135724606357
374							S01013855			57.05634768320486	-2.116463658604143
375							S01013856			57.08382357943557	-2.234444158597023
376							S01013857			57.08135658421371	-2.345849141855445
377							S01013858			57.052458446170824	-2.351976295974654
378							S01013859			57.17385454242348	-2.4169009381724122
379							S01013860			57.11696154019675	-2.3871992655520513
380							S01013861			57.159284175520995	-2.5268556444395025
381							S01013862			57.05766962063923	-2.4860949735214106
382							S01013863			57.0552331850616	-2.488915107337504
383							S01013864			57.05981820973849	-2.473955202751994
384							S01013865			57.05272135268395	-2.485717032845666
385							S01013866			57.057439825656765	-2.4757548814614445
386							S01013867			57.06104434003788	-2.4798736027474044
387							S01013868			57.05143330482421	-2.5025302996262075
388							S01013869			57.0544492773558	-2.498631102710027
389							S01013870			57.0541876943347	-2.5100518072747877
390							S01013871			57.058290886327995	-2.494907140245788
391							S01013872			57.106026630959164	-2.6221609540087796
392							S01013873			57.10241763866838	-2.6198886017336656
393							S01013874			57.05756150704281	-2.416289337977689
394							S01013875			57.06278853737683	-2.543312627267602
395							S01013876			57.10546888216651	-2.6401619001699004
396							S01013877			57.12934559790636	-2.8609512768870196
397							S01013878			57.129378516606955	-2.68999843763258
398							S01013879			57.177991698430674	-2.7517069097426394
399							S01013880			57.27651820081026	-2.8869228277392756
400							S01013881			57.141945905133454	-2.9010685318359624
401							S01013882			57.18932243356851	-2.4985110273069417
402							S01013883			57.20566022157429	-2.6380385504826775
403							S01013884			57.23532998236531	-2.707101496834736
404							S01013885			57.232519672739365	-2.693961472174779
405							S01013886			57.23363664728864	-2.712668158614783
406							S01013887			57.22729645480619	-2.526467172035089
407							S01013888			57.22925253501074	-2.696715856179648
408							S01013889			57.2308734133026	-2.676273227669216
409							S01013890			57.308263331106986	-2.625771460381613
410							S01013891			57.23827716321686	-2.4492216619621536
411							S01013892			57.233758893241756	-2.4491501236752775
412							S01013893			57.23391189824089	-2.4388981107208263
413							S01013894			57.2361729273471	-2.4371027029184162
414							S01013895			57.23909664781679	-2.4461335009385294
415							S01013896			57.282427711029044	-2.390228841456492
416							S01013897			57.29102184988391	-2.3851766709181317
417							S01013898			57.28666073259008	-2.389543741895963
418							S01013899			57.2900602608684	-2.3911391709077
419							S01013900			57.289270581273875	-2.3994590035704397
420							S01013901			57.29451825520927	-2.401739273001122
421							S01013902			57.293992901784065	-2.397452759480756
422							S01013903			57.293130322947306	-2.394672625313232
423							S01013904			57.27858949760136	-2.385229229505043
424							S01013905			57.270471845273086	-2.3693418144992773
425							S01013906			57.27677723779184	-2.372556238184761
426							S01013907			57.27860395298016	-2.374498630894277
427							S01013908			57.28157449041627	-2.381395725494094
428							S01013909			57.284186716805394	-2.3760151361633284
429							S01013910			57.287240390332386	-2.3821345169724233
430							S01013911			57.280571495446004	-2.4409131290644552
431							S01013912			57.28902155780967	-2.4070876895567244
